reason_code,transaction,delivery,label
not_as_described,"{""transaction_id"": ""TXN0000122887"", ""amount"": 64.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-23 07:46:01""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""south""}",1
not_as_described,"{""transaction_id"": ""TXN0000172502"", ""amount"": 255.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-19 10:55:40""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""north""}",1
not_as_described,"{""transaction_id"": ""TXN0000047492"", ""amount"": 754.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-07 08:00:10""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""north""}",0
not_as_described,"{""transaction_id"": ""TXN0000024872"", ""amount"": 194.0, ""merchant_category"": ""Entertainment"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-11-08 21:28:57""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""north""}",0
not_as_described,"{""transaction_id"": ""TXN0000231253"", ""amount"": 454.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-12 04:43:08""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",0
not_as_described,"{""transaction_id"": ""TXN0000231327"", ""amount"": 879.0, ""merchant_category"": ""Healthcare"", ""sender_bank"": ""Yes Bank"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-02-08 19:11:41""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",0
not_as_described,"{""transaction_id"": ""TXN0000027717"", ""amount"": 643.0, ""merchant_category"": ""Food"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-06 21:22:34""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""central""}",0
not_as_described,"{""transaction_id"": ""TXN0000090400"", ""amount"": 1834.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-11 19:24:13""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""west""}",0
not_as_described,"{""transaction_id"": ""TXN0000130115"", ""amount"": 310.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-31 18:53:28""}","{""delivery_partner"": ""delhivery"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""central""}",0
not_as_described,"{""transaction_id"": ""TXN0000109803"", ""amount"": 3612.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-19 17:58:44""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""west""}",1
not_as_described,"{""transaction_id"": ""TXN0000084606"", ""amount"": 981.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-02-27 19:11:18""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""north""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000226621"", ""amount"": 1044.0, ""merchant_category"": ""Food"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-06 07:53:25""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000186130"", ""amount"": 768.0, ""merchant_category"": ""Healthcare"", ""sender_bank"": ""Kotak"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-06 19:29:29""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""west""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000037091"", ""amount"": 1059.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-14 00:25:13""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000139521"", ""amount"": 701.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-08-20 21:56:47""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000183777"", ""amount"": 589.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-02 11:51:39""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000038758"", ""amount"": 449.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-06-28 19:44:51""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""north""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000133644"", ""amount"": 1469.0, ""merchant_category"": ""Healthcare"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-12 20:28:23""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000075302"", ""amount"": 1050.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-05-02 16:57:07""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""west""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000054903"", ""amount"": 1601.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""Kotak"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-20 21:15:31""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""north""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000109837"", ""amount"": 585.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-15 20:44:40""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000029528"", ""amount"": 376.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-02 19:42:21""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000019608"", ""amount"": 2457.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-08-01 09:15:34""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""north""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000036617"", ""amount"": 1063.0, ""merchant_category"": ""Education"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-19 20:06:57""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000065317"", ""amount"": 1328.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-12 19:37:23""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000189533"", ""amount"": 2829.0, ""merchant_category"": ""Education"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-06-27 11:52:51""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000022744"", ""amount"": 2288.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-03 22:32:15""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000000819"", ""amount"": 646.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-06 19:08:26""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000179128"", ""amount"": 743.0, ""merchant_category"": ""Other"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-18 11:44:12""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000218578"", ""amount"": 183.0, ""merchant_category"": ""Entertainment"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-08 18:58:58""}","{""delivery_partner"": ""delhivery"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000060671"", ""amount"": 390.0, ""merchant_category"": ""Other"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-05-17 22:25:24""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000086009"", ""amount"": 349.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-05-13 11:48:41""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000123592"", ""amount"": 676.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-01 10:15:57""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000229684"", ""amount"": 1212.0, ""merchant_category"": ""Other"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-26 11:02:04""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000022102"", ""amount"": 2459.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-18 22:45:09""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000072998"", ""amount"": 595.0, ""merchant_category"": ""Other"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-11-20 22:14:53""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000092970"", ""amount"": 1681.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-20 05:59:41""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000224060"", ""amount"": 155.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-08 19:21:27""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000243453"", ""amount"": 633.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-06-13 17:44:51""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000229516"", ""amount"": 310.0, ""merchant_category"": ""Healthcare"", ""sender_bank"": ""Yes Bank"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-24 16:58:16""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000102927"", ""amount"": 3910.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-10 19:54:28""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000094411"", ""amount"": 2912.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-11 21:40:29""}","{""delivery_partner"": ""delhivery"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""north""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000051396"", ""amount"": 5083.0, ""merchant_category"": ""Education"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-29 18:40:48""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000180077"", ""amount"": 245.0, ""merchant_category"": ""Other"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-05 13:01:30""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000003631"", ""amount"": 8817.0, ""merchant_category"": ""Education"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-02-25 18:49:18""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000028634"", ""amount"": 50.0, ""merchant_category"": ""Food"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-17 10:45:54""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000199072"", ""amount"": 157.0, ""merchant_category"": ""Food"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-25 18:21:56""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000137487"", ""amount"": 1688.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-14 11:59:59""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000145450"", ""amount"": 604.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-11 13:23:11""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000172541"", ""amount"": 302.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-20 20:26:38""}","{""delivery_partner"": ""delhivery"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""central""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000240411"", ""amount"": 161.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-11-30 17:07:09""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""west""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000218115"", ""amount"": 360.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-24 19:59:27""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000052716"", ""amount"": 6538.0, ""merchant_category"": ""Education"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-21 00:39:22""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""east""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000042126"", ""amount"": 96.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""Yes Bank"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-07 18:16:35""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000107388"", ""amount"": 2378.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""Yes Bank"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-01 22:46:22""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""south""}",0
duplicate_charge,"{""transaction_id"": ""TXN0000135052"", ""amount"": 2737.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-30 11:28:34""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""north""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000198899"", ""amount"": 1207.0, ""merchant_category"": ""Shopping"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-21 18:28:33""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 2.0, ""region"": ""south""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000019682"", ""amount"": 468.0, ""merchant_category"": ""Other"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-11-01 18:33:17""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",1
duplicate_charge,"{""transaction_id"": ""TXN0000109061"", ""amount"": 283.0, ""merchant_category"": ""Other"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-11-12 23:27:31""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000051377"", ""amount"": 195.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-08-19 16:56:02""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""west""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000063397"", ""amount"": 239.0, ""merchant_category"": ""Food"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-24 19:28:36""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000168459"", ""amount"": 1578.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-25 17:10:05""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""failed"", ""delayed"": ""yes"", ""delivery_rating"": 1.0, ""region"": ""central""}",1
unauthorized_transaction,"{""transaction_id"": ""TXN0000029476"", ""amount"": 101.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""IndusInd"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-04 05:09:07""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""central""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000214747"", ""amount"": 3223.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-13 06:11:56""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""north""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000229124"", ""amount"": 427.0, ""merchant_category"": ""Food"", ""sender_bank"": ""Kotak"", ""receiver_bank"": ""HDFC"", ""fraud_flag"": 0, ""timestamp"": ""2024-09-01 10:38:57""}","{""delivery_partner"": ""ecom express"", ""delivery_status"": ""failed"", ""delayed"": ""yes"", ""delivery_rating"": 1.0, ""region"": ""south""}",1
unauthorized_transaction,"{""transaction_id"": ""TXN0000050060"", ""amount"": 205.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-12 18:44:36""}","{""delivery_partner"": ""amazon logistics"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""north""}",0
unauthorized_transaction,"{""transaction_id"": ""TXN0000015480"", ""amount"": 461.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""SBI"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-21 06:29:25""}","{""delivery_partner"": ""ekart"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""north""}",1
unauthorized_transaction,"{""transaction_id"": ""TXN0000098613"", ""amount"": 86.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-07-22 08:02:46""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 3.0, ""region"": ""west""}",1
